"vnum"	"name"	"locale_name"	"rank"	"type"	"battle_type"	"level"	"size"	"ai_flag"	"mount_capacity"	"setRaceFlag"	"setImmuneFlag"	"empire"	"folder"	"on_click"	"st"	"dx"	"ht"	"iq"	"damage_min"	"damage_max"	"max_hp"	"regen_cycle"	"regen_percent"	"gold_min"	"gold_max"	"exp"	"def"	"attack_speed"	"move_speed"	"aggressive_hp_pct"	"aggressive_sight"	"attack_range"	"drop_item"	"resurrection_vnum"	"enchant_curse"	"enchant_slow"	"enchant_poison"	"enchant_stun"	"enchant_critical"	"enchant_penetrate"	"enchant_fire"	"enchant_root"	"resist_sword"	"resist_twohand"	"resist_dagger"	"resist_bell"	"resist_fan"	"resist_bow"	"resist_fire"	"resist_elect"	"resist_magic"	"resist_wind"	"resist_poison"	"dam_multiply"	"summon"	"drain_sp"	"mob_color"	"polymorph_item"	"skill_level0"	"skill_vnum0"	"skill_level1"	"skill_vnum1"	"skill_level2"	"skill_vnum2"	"skill_level3"	"skill_vnum3"	"skill_level4"	"skill_vnum4"	"sp_berserk"	"sp_stoneskin"	"sp_godspeed"	"sp_deathblow"	"sp_revive"	"fraction"
"2301"	"??"	"Duch Drzewa"	"0"	"0"	"1"	"65"	"NONE"	"AGGR,NOMOVE"	"0"	"ATT_EARTH"	""	"0"	"ent_trent"	"0"	"75"	"57"	"50"	"10"	"115"	"172"	"2261"	"3"	"5"	"337"	"505"	"883"	"67"	"100"	"100"	"100"	"2000"	"650"	"0"	"0"	"0"	"3"	"0"	"0"	"5"	"5"	"0"	"0"	"0"	"-5"	"0"	"-10"	"-10"	"50"	"0"	"0"	"0"	"0"	"0"	"1.12"	"0"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"2302"	"????"	"Duch Pniaka"	"0"	"0"	"0"	"67"	"NONE"	""	"0"	"ATT_EARTH"	""	"0"	"ent_guru"	"0"	"92"	"42"	"65"	"10"	"134"	"164"	"3939"	"3"	"5"	"351"	"526"	"923"	"72"	"120"	"100"	"100"	"2000"	"150"	"0"	"0"	"0"	"0"	"0"	"0"	"5"	"5"	"0"	"0"	"-5"	"-10"	"-5"	"5"	"5"	"5"	"0"	"0"	"0"	"0"	"0"	"1.12"	"0"	"5"	"0"	"70104"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"2303"	"??"	"Driada"	"1"	"0"	"1"	"69"	"NONE"	""	"0"	"ATT_EARTH"	""	"0"	"ent_hu"	"0"	"86"	"55"	"65"	"10"	"127"	"190"	"3548"	"5"	"5"	"603"	"906"	"1186"	"76"	"100"	"100"	"100"	"2000"	"650"	"0"	"0"	"0"	"0"	"10"	"0"	"0"	"0"	"0"	"0"	"10"	"15"	"5"	"-10"	"-10"	"10"	"0"	"0"	"0"	"0"	"0"	"1.44"	"0"	"10"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"2304"	"????"	"Duch Wierzby"	"1"	"0"	"0"	"70"	"NONE"	""	"0"	"ATT_EARTH"	"SLOW,CURSE"	"0"	"ent_red"	"0"	"89"	"49"	"77"	"10"	"114"	"211"	"5206"	"5"	"10"	"619"	"930"	"1217"	"79"	"115"	"100"	"100"	"2000"	"150"	"30349"	"0"	"0"	"0"	"0"	"0"	"5"	"5"	"0"	"0"	"-5"	"-10"	"-5"	"5"	"5"	"5"	"0"	"0"	"0"	"0"	"0"	"1.44"	"0"	"15"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"2305"	"???"	"Złe Drzewo"	"2"	"0"	"0"	"71"	"NONE"	"AGGR"	"0"	"ATT_EARTH"	"SLOW,CURSE"	"0"	"ent_black"	"0"	"94"	"75"	"75"	"10"	"118"	"219"	"7214"	"7"	"5"	"888"	"1331"	"2108"	"83"	"115"	"100"	"100"	"2000"	"150"	"0"	"0"	"0"	"0"	"3"	"0"	"5"	"10"	"0"	"0"	"10"	"5"	"10"	"15"	"15"	"0"	"0"	"0"	"0"	"0"	"0"	"1.6"	"0"	"15"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"2306"	"????"	"Olbrzymi Duch Drzewa"	"4"	"0"	"0"	"89"	"NONE"	"AGGR,STONESKIN,IGNORE_LAST_ATTACK,LOOSE_AGGRO_ON_DISTANCE"	"0"	"ATT_EARTH"	"STUN,SLOW,TERROR"	"0"	"ent_huge"	"0"	"99"	"84"	"70"	"10"	"118"	"219"	"403840"	"12"	"10"	"154073"	"205103"	"27236"	"86"	"100"	"130"	"100"	"2000"	"300"	"0"	"0"	"0"	"0"	"0"	"3"	"15"	"20"	"0"	"10"	"0"	"0"	"0"	"0"	"0"	"25"	"0"	"0"	"0"	"0"	"10"	"3"	"0"	"35"	"0"	"0"	"40"	"256"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"20"	"0"	"0"	"0"	"0"
"2307"	"????"	"Władca Duchów Drzew"	"4"	"0"	"0"	"97"	"NONE"	"AGGR,BERSERK,STONESKIN,IGNORE_LAST_ATTACK,NO_WANDER,RETURN_LASTATTACK_POS,LOOSE_AGGRO_ON_DISTANCE"	"0"	"ATT_EARTH"	"STUN,SLOW,CURSE,TERROR"	"0"	"ent_elder"	"0"	"121"	"76"	"65"	"10"	"150"	"250"	"6062500"	"25"	"1"	"4900000"	"9800000"	"5000"	"110"	"100"	"130"	"100"	"2000"	"300"	"0"	"0"	"0"	"15"	"0"	"20"	"15"	"20"	"0"	"0"	"15"	"15"	"10"	"15"	"15"	"15"	"0"	"0"	"-100"	"0"	"100"	"4.8"	"0"	"40"	"0"	"0"	"40"	"256"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"20"	"10"	"0"	"0"	"0"	"0"
"2311"	"???"	"Czerw. Duch Drzewa"	"1"	"0"	"1"	"74"	"NONE"	"AGGR,NOMOVE"	"0"	"ATT_EARTH"	""	"0"	"ent_trent"	"0"	"75"	"57"	"50"	"10"	"128"	"193"	"3596"	"3"	"5"	"612"	"917"	"1176"	"67"	"100"	"130"	"100"	"2000"	"900"	"0"	"0"	"0"	"3"	"0"	"0"	"15"	"20"	"0"	"0"	"0"	"-5"	"0"	"-10"	"-10"	"50"	"0"	"0"	"0"	"0"	"0"	"1.44"	"0"	"15"	"16764879"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"2312"	"?????"	"Czerw. Duch Pniaka"	"2"	"0"	"0"	"76"	"NONE"	""	"0"	"ATT_EARTH"	""	"0"	"ent_guru"	"0"	"92"	"42"	"65"	"10"	"148"	"181"	"7032"	"3"	"5"	"627"	"941"	"2013"	"72"	"120"	"130"	"100"	"2000"	"150"	"0"	"0"	"0"	"0"	"0"	"0"	"15"	"20"	"0"	"0"	"-5"	"-10"	"-5"	"5"	"5"	"5"	"0"	"0"	"0"	"0"	"0"	"1.6"	"0"	"15"	"16764879"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"2313"	"???"	"Czerwona Driada"	"2"	"0"	"1"	"77"	"NONE"	""	"0"	"ATT_EARTH"	""	"0"	"ent_hu"	"0"	"86"	"55"	"65"	"10"	"133"	"200"	"5699"	"5"	"5"	"876"	"1315"	"2039"	"76"	"100"	"170"	"100"	"2000"	"650"	"30354"	"0"	"0"	"0"	"10"	"0"	"5"	"15"	"0"	"0"	"10"	"15"	"5"	"-10"	"-10"	"10"	"0"	"0"	"0"	"0"	"0"	"1.6"	"0"	"20"	"16764879"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"2314"	"?????"	"Czerw. Duch Wierzby"	"3"	"0"	"0"	"80"	"NONE"	"AGGR"	"0"	"ATT_EARTH"	"SLOW,CURSE"	"0"	"ent_red"	"0"	"89"	"49"	"77"	"10"	"120"	"224"	"11558"	"5"	"10"	"910"	"1364"	"4237"	"79"	"115"	"150"	"100"	"2000"	"150"	"0"	"0"	"0"	"0"	"0"	"0"	"15"	"20"	"0"	"0"	"-5"	"-10"	"-5"	"5"	"5"	"5"	"0"	"0"	"0"	"0"	"0"	"1.92"	"0"	"25"	"16764879"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"2315"	"????"	"Czerwone Złe Drzewo"	"3"	"0"	"0"	"82"	"NONE"	"AGGR"	"0"	"ATT_EARTH"	"SLOW,CURSE"	"0"	"ent_black"	"0"	"94"	"75"	"75"	"10"	"123"	"229"	"11843"	"7"	"5"	"1187"	"1782"	"4343"	"83"	"115"	"150"	"100"	"2000"	"150"	"0"	"0"	"0"	"0"	"3"	"0"	"15"	"20"	"0"	"0"	"10"	"5"	"10"	"15"	"15"	"0"	"0"	"0"	"0"	"0"	"0"	"1.92"	"0"	"25"	"16764879"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"2316"	"2316"	"Silny Czerw. Duch Drzewa"	"3"	"0"	"0"	"82"	"NONE"	"AGGR,NOMOVE"	"0"	"ATT_EARTH"	"SLOW,CURSE"	"0"	"ent_trent"	"0"	"94"	"75"	"75"	"10"	"123"	"229"	"31843"	"7"	"5"	"1187"	"1782"	"4343"	"101"	"115"	"150"	"100"	"2000"	"150"	"0"	"0"	"0"	"0"	"3"	"0"	"15"	"20"	"0"	"0"	"10"	"5"	"10"	"15"	"15"	"0"	"0"	"0"	"30"	"0"	"0"	"2.5"	"0"	"25"	"16753316"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"2317"	"?????"	"Silny Czer. Duch Wierzby"	"3"	"0"	"0"	"87"	"NONE"	"AGGR"	"0"	"ATT_EARTH"	"SLOW,CURSE"	"0"	"ent_red"	"0"	"89"	"49"	"77"	"10"	"120"	"224"	"36558"	"5"	"15"	"910"	"1364"	"5337"	"99"	"115"	"150"	"100"	"2000"	"150"	"0"	"0"	"0"	"0"	"0"	"0"	"15"	"20"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"5"	"0"	"0"	"0"	"0"	"0"	"2.35"	"0"	"25"	"16753316"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"2381"	"2381"	"Naara, Strażniczka Lasu"	"3"	"0"	"0"	"79"	"NONE"	"AGGR,IGNORE_LAST_ATTACK,LOOSE_AGGRO_ON_DISTANCE"	"0"	"ATT_EARTH"	"STUN,SLOW,TERROR"	"0"	"fire_ghost"	"0"	"94"	"75"	"75"	"10"	"123"	"229"	"53291"	"7"	"5"	"39406"	"67096"	"38194"	"83"	"115"	"150"	"100"	"2000"	"850"	"0"	"0"	"0"	"0"	"3"	"0"	"15"	"20"	"0"	"3"	"20"	"15"	"10"	"10"	"10"	"15"	"0"	"0"	"7"	"0"	"0"	"4"	"2303"	"25"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"10"	"15"	"0"	"0"	"0"	"0"
"2382"	"2382"	"Dae-Ho, Duch Puszczy"	"3"	"0"	"0"	"86"	"NONE"	"AGGR,IGNORE_LAST_ATTACK,LOOSE_AGGRO_ON_DISTANCE"	"0"	"ATT_EARTH"	"STUN,SLOW,TERROR"	"0"	"fire_knight"	"0"	"94"	"75"	"75"	"10"	"123"	"229"	"112043"	"7"	"5"	"62044"	"85618"	"42844"	"120"	"115"	"150"	"100"	"2000"	"200"	"0"	"0"	"0"	"0"	"3"	"0"	"15"	"20"	"0"	"3"	"20"	"15"	"10"	"10"	"10"	"15"	"0"	"0"	"7"	"0"	"0"	"5"	"0"	"25"	"16764879"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"10"	"15"	"0"	"5"	"0"	"0"
"2401"	"????"	"Wojownik Setaou"	"0"	"0"	"0"	"87"	"NONE"	"AGGR,BERSERK"	"0"	"DEVIL"	"SLOW,CURSE,TERROR"	"0"	"ch_footman"	"0"	"107"	"53"	"80"	"26"	"167"	"201"	"12635"	"3"	"14"	"647"	"970"	"7050"	"67"	"110"	"130"	"110"	"2000"	"50"	"0"	"0"	"0"	"3"	"0"	"0"	"5"	"5"	"0"	"0"	"0"	"0"	"0"	"10"	"10"	"10"	"0"	"0"	"0"	"0"	"0"	"2.5"	"0"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"30"	"0"	"0"	"0"	"0"	"0"
"2402"	"????"	"Łowca Setaou"	"0"	"0"	"1"	"89"	"NONE"	"AGGR,GODSPEED"	"0"	"DEVIL"	"SLOW,CURSE,TERROR"	"0"	"ch_bowman"	"0"	"82"	"110"	"55"	"27"	"191"	"222"	"10283"	"5"	"14"	"661"	"991"	"7212"	"72"	"105"	"150"	"100"	"2000"	"650"	"0"	"0"	"0"	"0"	"0"	"0"	"5"	"5"	"0"	"0"	"20"	"20"	"0"	"0"	"0"	"-30"	"0"	"0"	"0"	"0"	"0"	"2.5"	"0"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"30"	"0"	"0"	"0"
"2403"	"????"	"Mistyk Setaou"	"1"	"0"	"1"	"89"	"NONE"	"AGGR,REVIVE"	"0"	"DEVIL"	"SLOW,CURSE,TERROR"	"0"	"ch_magician"	"0"	"82"	"55"	"110"	"27"	"151"	"235"	"16784"	"5"	"14"	"1070"	"1606"	"8658"	"76"	"100"	"150"	"100"	"2000"	"700"	"0"	"0"	"0"	"0"	"10"	"10"	"0"	"0"	"0"	"0"	"10"	"10"	"10"	"-5"	"-5"	"30"	"0"	"0"	"-30"	"0"	"0"	"3"	"0"	"10"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"30"	"0"
"2404"	"????"	"Lider Setaou"	"1"	"0"	"0"	"90"	"NONE"	"AGGR,STONESKIN"	"0"	"DEVIL"	"SLOW,CURSE,TERROR"	"0"	"ch_officer"	"0"	"111"	"83"	"55"	"28"	"172"	"235"	"22272"	"7"	"20"	"1082"	"1623"	"8754"	"79"	"110"	"130"	"100"	"2000"	"50"	"0"	"0"	"0"	"0"	"0"	"0"	"5"	"5"	"0"	"0"	"10"	"10"	"5"	"-5"	"-5"	"10"	"0"	"0"	"0"	"0"	"0"	"4"	"0"	"15"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"20"	"0"	"0"	"0"	"0"
"2411"	"?????"	"Żołnierz Setaou"	"1"	"0"	"0"	"91"	"NONE"	"AGGR,BERSERK"	"0"	"DEVIL"	"SLOW,CURSE,TERROR"	"0"	"ch_footman"	"0"	"112"	"84"	"56"	"28"	"154"	"239"	"17000"	"3"	"14"	"1078"	"1519"	"19474"	"78"	"115"	"130"	"100"	"2000"	"50"	"0"	"0"	"0"	"5"	"0"	"0"	"6"	"3"	"0"	"0"	"10"	"0"	"10"	"30"	"25"	"15"	"0"	"0"	"0"	"0"	"0"	"2.5"	"0"	"15"	"16764879"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"30"	"0"	"0"	"0"	"0"	"0"
"2412"	"?????"	"Łucznik Setaou"	"2"	"0"	"1"	"93"	"NONE"	"AGGR,GODSPEED"	"0"	"DEVIL"	"SLOW,CURSE,TERROR"	"0"	"ch_bowman"	"0"	"86"	"114"	"57"	"29"	"188"	"239"	"15390"	"3"	"14"	"1035"	"1550"	"19920"	"82"	"110"	"150"	"100"	"2000"	"700"	"0"	"0"	"0"	"0"	"3"	"3"	"6"	"6"	"0"	"0"	"30"	"25"	"10"	"0"	"10"	"5"	"0"	"0"	"0"	"0"	"0"	"2.6"	"0"	"15"	"16764879"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"30"	"0"	"0"	"0"
"2413"	"?????"	"Magistrat Setaou"	"2"	"0"	"1"	"95"	"NONE"	"AGGR,REVIVE"	"0"	"DEVIL"	"SLOW,CURSE,TERROR"	"0"	"ch_magician"	"0"	"88"	"58"	"117"	"29"	"205"	"256"	"21724"	"4"	"14"	"1711"	"2568"	"20354"	"88"	"110"	"150"	"100"	"2000"	"700"	"0"	"0"	"0"	"10"	"0"	"10"	"2"	"2"	"0"	"0"	"30"	"40"	"5"	"30"	"25"	"0"	"0"	"0"	"0"	"0"	"0"	"3.3"	"0"	"30"	"16764879"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"50"	"0"
"2414"	"?????"	"Komendant Setaou"	"3"	"0"	"0"	"97"	"NONE"	"AGGR,STONESKIN"	"0"	"DEVIL"	"SLOW,CURSE,TERROR"	"0"	"ch_officer"	"0"	"119"	"89"	"60"	"30"	"222"	"273"	"41400"	"5"	"20"	"1746"	"2619"	"41580"	"95"	"105"	"130"	"100"	"2000"	"50"	"0"	"0"	"0"	"5"	"0"	"5"	"8"	"8"	"0"	"0"	"30"	"20"	"20"	"10"	"5"	"20"	"0"	"0"	"-10"	"0"	"0"	"3.8"	"0"	"20"	"16764879"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"30"	"0"	"0"	"0"	"0"
"2431"	"????"	"????"	"0"	"0"	"0"	"80"	"NONE"	"AGGR,BERSERK"	"0"	"DEVIL"	"SLOW,CURSE,TERROR"	"0"	"ch_footman"	"0"	"107"	"53"	"80"	"26"	"133"	"247"	"7090"	"3"	"7"	"647"	"970"	"26208"	"67"	"110"	"130"	"110"	"2000"	"50"	"0"	"0"	"0"	"3"	"0"	"0"	"5"	"5"	"0"	"0"	"0"	"-10"	"0"	"-10"	"-10"	"50"	"0"	"0"	"0"	"0"	"0"	"2.3"	"0"	"5"	"16764108"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"30"	"0"	"0"	"0"	"0"	"0"
"2432"	"????"	"????"	"0"	"0"	"1"	"82"	"NONE"	"AGGR,GODSPEED"	"0"	"DEVIL"	"SLOW,CURSE,TERROR"	"0"	"ch_bowman"	"0"	"82"	"110"	"55"	"27"	"136"	"252"	"5522"	"5"	"7"	"661"	"991"	"26334"	"72"	"105"	"150"	"100"	"2000"	"650"	"0"	"0"	"0"	"0"	"0"	"0"	"5"	"5"	"0"	"0"	"-5"	"-15"	"-5"	"5"	"5"	"5"	"0"	"0"	"0"	"0"	"0"	"2.6"	"0"	"5"	"16764108"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"30"	"0"	"0"	"0"
"2433"	"????"	"????"	"1"	"0"	"1"	"82"	"NONE"	"AGGR,REVIVE"	"0"	"DEVIL"	"SLOW,CURSE,TERROR"	"0"	"ch_magician"	"0"	"82"	"55"	"110"	"27"	"136"	"252"	"14784"	"5"	"7"	"1070"	"1606"	"33396"	"76"	"105"	"150"	"100"	"2000"	"650"	"0"	"0"	"0"	"0"	"10"	"10"	"0"	"0"	"0"	"0"	"10"	"10"	"5"	"-10"	"-10"	"10"	"0"	"0"	"0"	"0"	"0"	"3.3"	"0"	"10"	"16764108"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"30"	"0"
"2434"	"????"	"????"	"1"	"0"	"0"	"83"	"NONE"	"AGGR,STONESKIN"	"0"	"DEVIL"	"SLOW,CURSE,TERROR"	"0"	"ch_officer"	"0"	"111"	"83"	"55"	"28"	"137"	"255"	"20272"	"7"	"10"	"1082"	"1623"	"33468"	"79"	"115"	"130"	"100"	"2000"	"50"	"0"	"0"	"0"	"0"	"0"	"0"	"5"	"5"	"0"	"0"	"-5"	"-15"	"-5"	"5"	"5"	"5"	"0"	"0"	"0"	"0"	"0"	"4.3"	"0"	"15"	"16764108"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"20"	"0"	"0"	"0"	"0"
"2451"	"?????"	"?????"	"1"	"0"	"0"	"84"	"NONE"	"AGGR,BERSERK"	"0"	"DEVIL"	"SLOW,CURSE,TERROR"	"0"	"ch_footman"	"0"	"112"	"84"	"56"	"28"	"139"	"257"	"16923"	"5"	"7"	"675"	"1012"	"10908"	"67"	"135"	"130"	"100"	"2000"	"50"	"0"	"0"	"0"	"3"	"0"	"0"	"15"	"20"	"0"	"0"	"0"	"-10"	"0"	"-10"	"-10"	"50"	"0"	"0"	"0"	"0"	"0"	"3.5"	"0"	"15"	"13421823"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"30"	"0"	"0"	"0"	"0"	"0"
"2452"	"?????"	"?????"	"2"	"0"	"1"	"86"	"NONE"	"AGGR,GODSPEED"	"0"	"DEVIL"	"SLOW,CURSE,TERROR"	"0"	"ch_bowman"	"0"	"86"	"114"	"57"	"29"	"141"	"263"	"22608"	"5"	"7"	"689"	"1033"	"11154"	"72"	"130"	"150"	"100"	"2000"	"700"	"0"	"0"	"0"	"0"	"0"	"0"	"15"	"20"	"0"	"0"	"-5"	"-15"	"-5"	"5"	"5"	"5"	"0"	"0"	"0"	"0"	"0"	"4"	"0"	"15"	"13421823"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"30"	"0"	"0"	"0"
"2453"	"?????"	"?????"	"2"	"0"	"1"	"88"	"NONE"	"AGGR,REVIVE"	"0"	"DEVIL"	"SLOW,CURSE,TERROR"	"0"	"ch_magician"	"0"	"88"	"58"	"117"	"29"	"144"	"268"	"23634"	"7"	"7"	"1141"	"1711"	"11394"	"76"	"130"	"150"	"100"	"2000"	"700"	"0"	"0"	"0"	"0"	"10"	"10"	"5"	"15"	"0"	"0"	"10"	"10"	"5"	"-10"	"-10"	"10"	"0"	"0"	"0"	"0"	"0"	"4"	"0"	"20"	"13421823"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"30"	"0"
"2454"	"?????"	"?????"	"3"	"0"	"0"	"90"	"NONE"	"AGGR,STONESKIN"	"0"	"DEVIL"	"SLOW,CURSE,TERROR"	"0"	"ch_officer"	"0"	"119"	"89"	"60"	"30"	"147"	"273"	"39540"	"7"	"10"	"1165"	"1746"	"23286"	"79"	"140"	"130"	"100"	"2000"	"50"	"0"	"0"	"0"	"0"	"0"	"0"	"15"	"20"	"0"	"0"	"-5"	"-15"	"-5"	"5"	"5"	"5"	"0"	"0"	"0"	"0"	"0"	"6"	"0"	"25"	"13421823"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"30"	"0"	"0"	"0"	"0"
"2491"	"????"	"Dowódca Yonghan"	"3"	"0"	"0"	"93"	"NONE"	"AGGR,BERSERK,DEATHBLOW,REVIVE"	"0"	"DEVIL"	"STUN,SLOW,CURSE,TERROR"	"0"	"ch_general"	"0"	"119"	"89"	"60"	"30"	"144"	"268"	"320000"	"2"	"9"	"40670"	"65905"	"44700"	"92"	"140"	"130"	"100"	"2000"	"100"	"0"	"2492"	"0"	"0"	"0"	"5"	"15"	"15"	"0"	"0"	"45"	"45"	"35"	"30"	"30"	"45"	"0"	"0"	"0"	"0"	"0"	"4"	"2404"	"35"	"0"	"0"	"40"	"256"	"40"	"257"	"0"	"0"	"0"	"0"	"0"	"0"	"20"	"0"	"0"	"15"	"30"	"0"
"2492"	"?????"	"Generał Yonghan"	"4"	"0"	"0"	"95"	"NONE"	"AGGR,BERSERK,DEATHBLOW,REVIVE"	"0"	"DEVIL"	"STUN,SLOW,CURSE,TERROR"	"0"	"ch_general"	"0"	"119"	"89"	"60"	"30"	"147"	"268"	"900000"	"17"	"30"	"145530"	"218295"	"456600"	"92"	"140"	"130"	"100"	"2000"	"100"	"0"	"0"	"0"	"5"	"5"	"15"	"10"	"10"	"0"	"0"	"45"	"45"	"40"	"35"	"35"	"50"	"0"	"0"	"0"	"0"	"0"	"4.6"	"2414"	"40"	"0"	"0"	"40"	"256"	"40"	"257"	"0"	"0"	"0"	"0"	"0"	"0"	"20"	"0"	"0"	"20"	"30"	"0"
"2493"	"??"	"Beran-Setaou"	"5"	"0"	"0"	"97"	"NONE"	"AGGR,BERSERK,STONESKIN"	"0"	""	"STUN,SLOW,CURSE,TERROR"	"0"	"ch_water_dragon"	"0"	"122"	"91"	"61"	"30"	"150"	"278"	"5000000"	"35"	"5"	"22932000"	"34398000"	"3564000"	"739"	"150"	"180"	"100"	"2000"	"350"	"0"	"0"	"0"	"0"	"0"	"0"	"15"	"20"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"100"	"50"	"0"	"50"	"0"	"2.2"	"2404"	"100"	"0"	"0"	"40"	"256"	"40"	"257"	"0"	"0"	"0"	"0"	"0"	"0"	"20"	"20"	"0"	"30"	"0"	"0"
"2494"	"????"	"Dowódca Huashin"	"3"	"0"	"0"	"88"	"NONE"	"AGGR,BERSERK,DEATHBLOW,REVIVE"	"0"	"DEVIL"	"STUN,SLOW,CURSE,TERROR"	"0"	"ch_general"	"0"	"119"	"89"	"60"	"30"	"144"	"268"	"300000"	"4"	"14"	"30576"	"45864"	"44700"	"92"	"140"	"130"	"100"	"2000"	"100"	"0"	"2495"	"0"	"0"	"0"	"5"	"10"	"20"	"0"	"0"	"45"	"45"	"35"	"30"	"30"	"45"	"0"	"0"	"0"	"0"	"0"	"4"	"2404"	"35"	"0"	"0"	"40"	"256"	"40"	"257"	"0"	"0"	"0"	"0"	"0"	"0"	"20"	"0"	"0"	"15"	"30"	"0"
"2495"	"?????"	"Generał Huashin"	"4"	"0"	"0"	"90"	"NONE"	"AGGR,BERSERK,DEATHBLOW,REVIVE"	"0"	"DEVIL"	"STUN,SLOW,CURSE,TERROR"	"0"	"ch_general"	"0"	"119"	"89"	"60"	"30"	"144"	"273"	"600000"	"8"	"16"	"116424"	"174636"	"456600"	"92"	"140"	"130"	"100"	"2000"	"100"	"0"	"0"	"0"	"5"	"5"	"15"	"10"	"10"	"0"	"0"	"45"	"45"	"40"	"35"	"35"	"50"	"0"	"0"	"0"	"0"	"0"	"4.2"	"2414"	"40"	"0"	"0"	"40"	"256"	"40"	"257"	"0"	"0"	"0"	"0"	"0"	"0"	"20"	"0"	"0"	"20"	"30"	"0"
"2501"	"??"	"Piekielna Meduza"	"0"	"0"	"0"	"79"	"NONE"	"AGGR,GODSPEED"	"0"	"UNDEAD,ATT_DARK"	"CURSE"	"0"	"zombie_diseased_kid"	"0"	"117"	"88"	"58"	"29"	"240"	"295"	"6206"	"5"	"7"	"469"	"703"	"739"	"93"	"110"	"100"	"90"	"2000"	"150"	"0"	"0"	"0"	"1"	"1"	"1"	"0"	"5"	"0"	"0"	"0"	"-5"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"10"	"1.5"	"0"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
