"vnum"	"name"	"locale_name"	"type"	"subtype"	"stack"	"weight"	"size"	"antiflag"	"flag"	"wearflag"	"immuneflag"	"gold"	"shop_buy_price"	"refined_vnum"	"refine_set"	"magic_pct"	"specular"	"socket_pct"	"addon_type"	"limittype0"	"limitvalue0"	"limittype1"	"limitvalue1"	"applytype0"	"applyvalue0"	"applytype1"	"applyvalue1"	"applytype2"	"applyvalue2"	"value0"	"value1"	"value2"	"value3"	"value4"	"value5"	"socket0"	"socket1"	"socket2"	"socket3"	"socket4"	"socket5"
"11847"	"Ľ­ĂµŔÇ+7"	"Szata Zach. Nieba+7"	"2"	"0"	"200"	"0"	"2"	"28"	"1"	"1"	""	"40000"	"40000"	"11848"	"813"	"3"	"65"	"2"	"0"	"1"	"34"	"0"	"0"	"19"	"-7"	"0"	"0"	"0"	"0"	"0"	"47"	"0"	"7"	"0"	"21"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"11848"	"Ľ­ĂµŔÇ+8"	"Szata Zach. Nieba+8"	"2"	"0"	"200"	"0"	"2"	"28"	"1"	"1"	""	"50000"	"50000"	"11849"	"814"	"3"	"80"	"2"	"0"	"1"	"34"	"0"	"0"	"19"	"-7"	"0"	"0"	"0"	"0"	"0"	"47"	"0"	"7"	"0"	"24"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"11849"	"Ľ­ĂµŔÇ+9"	"Szata Zach. Nieba+9"	"2"	"0"	"200"	"0"	"2"	"28"	"1"	"1"	""	"65000"	"65000"	"0"	"0"	"3"	"100"	"2"	"0"	"1"	"34"	"0"	"0"	"19"	"-7"	"0"	"0"	"0"	"0"	"0"	"47"	"0"	"7"	"0"	"27"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"11850"	"ŔĎĽ±ŔÇ+0"	"Szata Słońca+0"	"2"	"0"	"200"	"0"	"2"	"28"	"1"	"1"	""	"15000"	"15000"	"11851"	"801"	"3"	"0"	"2"	"0"	"1"	"42"	"0"	"0"	"19"	"-8"	"0"	"0"	"0"	"0"	"0"	"55"	"0"	"8"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"11851"	"ŔĎĽ±ŔÇ+1"	"Szata Słońca+1"	"2"	"0"	"200"	"0"	"2"	"28"	"1"	"1"	""	"15000"	"15000"	"11852"	"802"	"3"	"0"	"2"	"0"	"1"	"42"	"0"	"0"	"19"	"-8"	"0"	"0"	"0"	"0"	"0"	"55"	"0"	"8"	"0"	"3"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"11852"	"ŔĎĽ±ŔÇ+2"	"Szata Słońca+2"	"2"	"0"	"200"	"0"	"2"	"28"	"1"	"1"	""	"20000"	"20000"	"11853"	"803"	"3"	"0"	"2"	"0"	"1"	"42"	"0"	"0"	"19"	"-8"	"0"	"0"	"0"	"0"	"0"	"55"	"0"	"8"	"0"	"6"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"11853"	"ŔĎĽ±ŔÇ+3"	"Szata Słońca+3"	"2"	"0"	"200"	"0"	"2"	"28"	"1"	"1"	""	"20000"	"20000"	"11854"	"804"	"3"	"0"	"2"	"0"	"1"	"42"	"0"	"0"	"19"	"-8"	"0"	"0"	"0"	"0"	"0"	"55"	"0"	"8"	"0"	"9"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"11854"	"ŔĎĽ±ŔÇ+4"	"Szata Słońca+4"	"2"	"0"	"200"	"0"	"2"	"28"	"1"	"1"	""	"25000"	"25000"	"11855"	"815"	"3"	"30"	"2"	"0"	"1"	"42"	"0"	"0"	"19"	"-8"	"0"	"0"	"0"	"0"	"0"	"55"	"0"	"8"	"0"	"12"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"11855"	"ŔĎĽ±ŔÇ+5"	"Szata Słońca+5"	"2"	"0"	"200"	"0"	"2"	"28"	"1"	"1"	""	"30000"	"30000"	"11856"	"816"	"3"	"40"	"2"	"0"	"1"	"42"	"0"	"0"	"19"	"-8"	"0"	"0"	"0"	"0"	"0"	"55"	"0"	"8"	"0"	"15"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"11856"	"ŔĎĽ±ŔÇ+6"	"Szata Słońca+6"	"2"	"0"	"200"	"0"	"2"	"28"	"1"	"1"	""	"35000"	"35000"	"11857"	"817"	"3"	"50"	"2"	"0"	"1"	"42"	"0"	"0"	"19"	"-8"	"0"	"0"	"0"	"0"	"0"	"55"	"0"	"8"	"0"	"18"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"11857"	"ŔĎĽ±ŔÇ+7"	"Szata Słońca+7"	"2"	"0"	"200"	"0"	"2"	"28"	"1"	"1"	""	"40000"	"40000"	"11858"	"818"	"3"	"65"	"2"	"0"	"1"	"42"	"0"	"0"	"19"	"-8"	"0"	"0"	"0"	"0"	"0"	"55"	"0"	"8"	"0"	"21"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"11858"	"ŔĎĽ±ŔÇ+8"	"Szata Słońca+8"	"2"	"0"	"200"	"0"	"2"	"28"	"1"	"1"	""	"50000"	"50000"	"11859"	"819"	"3"	"80"	"2"	"0"	"1"	"42"	"0"	"0"	"19"	"-8"	"0"	"0"	"0"	"0"	"0"	"55"	"0"	"8"	"0"	"24"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"11859"	"ŔĎĽ±ŔÇ+9"	"Szata Słońca+9"	"2"	"0"	"200"	"0"	"2"	"28"	"1"	"1"	""	"65000"	"65000"	"0"	"0"	"3"	"100"	"2"	"0"	"1"	"42"	"0"	"0"	"19"	"-8"	"0"	"0"	"0"	"0"	"0"	"55"	"0"	"8"	"0"	"27"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"11860"	"Ăµ·űŔÇ+0"	"Szata Moralności+0"	"2"	"0"	"200"	"0"	"2"	"28"	"1"	"1"	""	"80000"	"80000"	"11861"	"1067"	"3"	"0"	"3"	"0"	"1"	"48"	"0"	"0"	"19"	"-10"	"0"	"0"	"0"	"0"	"0"	"64"	"0"	"9"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"11861"	"Ăµ·űŔÇ+1"	"Szata Moralności+1"	"2"	"0"	"200"	"0"	"2"	"28"	"1"	"1"	""	"90000"	"90000"	"11862"	"1068"	"3"	"0"	"3"	"0"	"1"	"48"	"0"	"0"	"19"	"-10"	"0"	"0"	"0"	"0"	"0"	"64"	"0"	"9"	"0"	"3"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"11862"	"Ăµ·űŔÇ+2"	"Szata Moralności+2"	"2"	"0"	"200"	"0"	"2"	"28"	"1"	"1"	""	"95000"	"95000"	"11863"	"1069"	"3"	"0"	"3"	"0"	"1"	"48"	"0"	"0"	"19"	"-10"	"0"	"0"	"0"	"0"	"0"	"64"	"0"	"9"	"0"	"6"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"11863"	"Ăµ·űŔÇ+3"	"Szata Moralności+3"	"2"	"0"	"200"	"0"	"2"	"28"	"1"	"1"	""	"110000"	"110000"	"11864"	"1070"	"3"	"0"	"3"	"0"	"1"	"48"	"0"	"0"	"19"	"-10"	"0"	"0"	"0"	"0"	"0"	"64"	"0"	"9"	"0"	"9"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"11864"	"Ăµ·űŔÇ+4"	"Szata Moralności+4"	"2"	"0"	"200"	"0"	"2"	"28"	"1"	"1"	""	"125000"	"125000"	"11865"	"1071"	"3"	"30"	"3"	"0"	"1"	"48"	"0"	"0"	"19"	"-10"	"0"	"0"	"0"	"0"	"0"	"64"	"0"	"9"	"0"	"12"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"11865"	"Ăµ·űŔÇ+5"	"Szata Moralności+5"	"2"	"0"	"200"	"0"	"2"	"28"	"1"	"1"	""	"145000"	"145000"	"11866"	"1072"	"3"	"40"	"3"	"0"	"1"	"48"	"0"	"0"	"19"	"-10"	"0"	"0"	"0"	"0"	"0"	"64"	"0"	"9"	"0"	"15"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"11866"	"Ăµ·űŔÇ+6"	"Szata Moralności+6"	"2"	"0"	"200"	"0"	"2"	"28"	"1"	"1"	""	"175000"	"175000"	"11867"	"1073"	"3"	"50"	"3"	"0"	"1"	"48"	"0"	"0"	"19"	"-10"	"0"	"0"	"0"	"0"	"0"	"64"	"0"	"9"	"0"	"18"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"11867"	"Ăµ·űŔÇ+7"	"Szata Moralności+7"	"2"	"0"	"200"	"0"	"2"	"28"	"1"	"1"	""	"215000"	"215000"	"11868"	"1074"	"3"	"65"	"3"	"0"	"1"	"48"	"0"	"0"	"19"	"-10"	"0"	"0"	"0"	"0"	"0"	"64"	"0"	"9"	"0"	"21"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"11868"	"Ăµ·űŔÇ+8"	"Szata Moralności+8"	"2"	"0"	"200"	"0"	"2"	"28"	"1"	"1"	""	"270000"	"270000"	"11869"	"1075"	"3"	"80"	"3"	"0"	"1"	"48"	"0"	"0"	"19"	"-10"	"0"	"0"	"0"	"0"	"0"	"64"	"0"	"9"	"0"	"24"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"11869"	"Ăµ·űŔÇ+9"	"Szata Moralności+9"	"2"	"0"	"200"	"0"	"2"	"28"	"1"	"1"	""	"345000"	"345000"	"0"	"0"	"3"	"100"	"3"	"0"	"1"	"48"	"0"	"0"	"19"	"-10"	"0"	"0"	"0"	"0"	"0"	"64"	"0"	"9"	"0"	"27"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"11870"	"ľĆą¦ŔÇ+0"	"Szata Pomarań. Kota+0"	"2"	"0"	"200"	"0"	"2"	"28"	"1"	"1"	""	"100000"	"100000"	"11871"	"1067"	"3"	"0"	"3"	"0"	"1"	"54"	"0"	"0"	"19"	"-12"	"0"	"0"	"0"	"0"	"0"	"72"	"0"	"10"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"11871"	"ľĆą¦ŔÇ+1"	"Szata Pomarań. Kota+1"	"2"	"0"	"200"	"0"	"2"	"28"	"1"	"1"	""	"110000"	"110000"	"11872"	"1068"	"3"	"0"	"3"	"0"	"1"	"54"	"0"	"0"	"19"	"-12"	"0"	"0"	"0"	"0"	"0"	"72"	"0"	"10"	"0"	"3"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"11872"	"ľĆą¦ŔÇ+2"	"Szata Pomarań. Kota+2"	"2"	"0"	"200"	"0"	"2"	"28"	"1"	"1"	""	"120000"	"120000"	"11873"	"1069"	"3"	"0"	"3"	"0"	"1"	"54"	"0"	"0"	"19"	"-12"	"0"	"0"	"0"	"0"	"0"	"72"	"0"	"10"	"0"	"6"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"11873"	"ľĆą¦ŔÇ+3"	"Szata Pomarań. Kota+3"	"2"	"0"	"200"	"0"	"2"	"28"	"1"	"1"	""	"135000"	"135000"	"11874"	"1070"	"3"	"0"	"3"	"0"	"1"	"54"	"0"	"0"	"19"	"-12"	"0"	"0"	"0"	"0"	"0"	"72"	"0"	"10"	"0"	"9"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"11874"	"ľĆą¦ŔÇ+4"	"Szata Pomarań. Kota+4"	"2"	"0"	"200"	"0"	"2"	"28"	"1"	"1"	""	"155000"	"155000"	"11875"	"1076"	"3"	"30"	"3"	"0"	"1"	"54"	"0"	"0"	"19"	"-12"	"0"	"0"	"0"	"0"	"0"	"72"	"0"	"10"	"0"	"12"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"11875"	"ľĆą¦ŔÇ+5"	"Szata Pomarań. Kota+5"	"2"	"0"	"200"	"0"	"2"	"28"	"1"	"1"	""	"185000"	"185000"	"11876"	"1077"	"3"	"40"	"3"	"0"	"1"	"54"	"0"	"0"	"19"	"-12"	"0"	"0"	"0"	"0"	"0"	"72"	"0"	"10"	"0"	"15"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"11876"	"ľĆą¦ŔÇ+6"	"Szata Pomarań. Kota+6"	"2"	"0"	"200"	"0"	"2"	"28"	"1"	"1"	""	"220000"	"220000"	"11877"	"1078"	"3"	"50"	"3"	"0"	"1"	"54"	"0"	"0"	"19"	"-12"	"0"	"0"	"0"	"0"	"0"	"72"	"0"	"10"	"0"	"18"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"11877"	"ľĆą¦ŔÇ+7"	"Szata Pomarań. Kota+7"	"2"	"0"	"200"	"0"	"2"	"28"	"1"	"1"	""	"270000"	"270000"	"11878"	"1079"	"3"	"65"	"3"	"0"	"1"	"54"	"0"	"0"	"19"	"-12"	"0"	"0"	"0"	"0"	"0"	"72"	"0"	"10"	"0"	"21"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"11878"	"ľĆą¦ŔÇ+8"	"Szata Pomarań. Kota+8"	"2"	"0"	"200"	"0"	"2"	"28"	"1"	"1"	""	"340000"	"340000"	"11879"	"1080"	"3"	"80"	"3"	"0"	"1"	"54"	"0"	"0"	"19"	"-12"	"0"	"0"	"0"	"0"	"0"	"72"	"0"	"10"	"0"	"24"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"11879"	"ľĆą¦ŔÇ+9"	"Szata Pomarań. Kota+9"	"2"	"0"	"200"	"0"	"2"	"28"	"1"	"1"	""	"430000"	"430000"	"0"	"0"	"3"	"100"	"3"	"0"	"1"	"54"	"0"	"0"	"19"	"-12"	"0"	"0"	"0"	"0"	"0"	"72"	"0"	"10"	"0"	"27"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"11880"	"şŔ˝ĹŔÇ+0"	"Szata Baronów+0"	"2"	"0"	"200"	"0"	"2"	"28"	"1"	"1"	""	"120000"	"120000"	"11881"	"1081"	"3"	"0"	"3"	"0"	"1"	"61"	"0"	"0"	"19"	"-13"	"0"	"0"	"0"	"0"	"0"	"81"	"0"	"11"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"11881"	"şŔ˝ĹŔÇ+1"	"Szata Baronów+1"	"2"	"0"	"200"	"0"	"2"	"28"	"1"	"1"	""	"130000"	"130000"	"11882"	"1082"	"3"	"0"	"3"	"0"	"1"	"61"	"0"	"0"	"19"	"-13"	"0"	"0"	"0"	"0"	"0"	"81"	"0"	"11"	"0"	"3"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"11882"	"şŔ˝ĹŔÇ+2"	"Szata Baronów+2"	"2"	"0"	"200"	"0"	"2"	"28"	"1"	"1"	""	"145000"	"145000"	"11883"	"1083"	"3"	"0"	"3"	"0"	"1"	"61"	"0"	"0"	"19"	"-13"	"0"	"0"	"0"	"0"	"0"	"81"	"0"	"11"	"0"	"6"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"11883"	"şŔ˝ĹŔÇ+3"	"Szata Baronów+3"	"2"	"0"	"200"	"0"	"2"	"28"	"1"	"1"	""	"165000"	"165000"	"11884"	"1084"	"3"	"0"	"3"	"0"	"1"	"61"	"0"	"0"	"19"	"-13"	"0"	"0"	"0"	"0"	"0"	"81"	"0"	"11"	"0"	"9"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"11884"	"şŔ˝ĹŔÇ+4"	"Szata Baronów+4"	"2"	"0"	"200"	"0"	"2"	"28"	"1"	"1"	""	"190000"	"190000"	"11885"	"1085"	"3"	"30"	"3"	"0"	"1"	"61"	"0"	"0"	"19"	"-13"	"0"	"0"	"0"	"0"	"0"	"81"	"0"	"11"	"0"	"12"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"11885"	"şŔ˝ĹŔÇ+5"	"Szata Baronów+5"	"2"	"0"	"200"	"0"	"2"	"28"	"1"	"1"	""	"220000"	"220000"	"11886"	"1086"	"3"	"40"	"3"	"0"	"1"	"61"	"0"	"0"	"19"	"-13"	"0"	"0"	"0"	"0"	"0"	"81"	"0"	"11"	"0"	"15"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"11886"	"şŔ˝ĹŔÇ+6"	"Szata Baronów+6"	"2"	"0"	"200"	"0"	"2"	"28"	"1"	"1"	""	"265000"	"265000"	"11887"	"1087"	"3"	"50"	"3"	"0"	"1"	"61"	"0"	"0"	"19"	"-13"	"0"	"0"	"0"	"0"	"0"	"81"	"0"	"11"	"0"	"18"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"11887"	"şŔ˝ĹŔÇ+7"	"Szata Baronów+7"	"2"	"0"	"200"	"0"	"2"	"28"	"1"	"1"	""	"325000"	"325000"	"11888"	"1088"	"3"	"65"	"3"	"0"	"1"	"61"	"0"	"0"	"19"	"-13"	"0"	"0"	"0"	"0"	"0"	"81"	"0"	"11"	"0"	"21"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"11888"	"şŔ˝ĹŔÇ+8"	"Szata Baronów+8"	"2"	"0"	"200"	"0"	"2"	"28"	"1"	"1"	""	"405000"	"405000"	"11889"	"1089"	"3"	"80"	"3"	"0"	"1"	"61"	"0"	"0"	"19"	"-13"	"0"	"0"	"0"	"0"	"0"	"81"	"0"	"11"	"0"	"24"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"11889"	"şŔ˝ĹŔÇ+9"	"Szata Baronów+9"	"2"	"0"	"200"	"0"	"2"	"28"	"1"	"1"	""	"515000"	"515000"	"11911"	"0"	"3"	"100"	"3"	"0"	"1"	"61"	"0"	"0"	"19"	"-13"	"0"	"0"	"0"	"0"	"0"	"81"	"0"	"11"	"0"	"27"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"11890"	"ČćĽ±ŔÇ+0"	"Czarna Szata+0"	"2"	"0"	"200"	"0"	"2"	"28"	"1"	"1"	""	"120000"	"120000"	"11891"	"1090"	"3"	"0"	"3"	"0"	"1"	"66"	"0"	"0"	"19"	"-15"	"77"	"2"	"0"	"0"	"0"	"90"	"0"	"12"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"11891"	"ČćĽ±ŔÇ+1"	"Czarna Szata+1"	"2"	"0"	"200"	"0"	"2"	"28"	"1"	"1"	""	"130000"	"130000"	"11892"	"1091"	"3"	"0"	"3"	"0"	"1"	"66"	"0"	"0"	"19"	"-14"	"77"	"3"	"0"	"0"	"0"	"90"	"0"	"12"	"0"	"3"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"11892"	"ČćĽ±ŔÇ+2"	"Czarna Szata+2"	"2"	"0"	"200"	"0"	"2"	"28"	"1"	"1"	""	"145000"	"145000"	"11893"	"1092"	"3"	"0"	"3"	"0"	"1"	"66"	"0"	"0"	"19"	"-13"	"77"	"4"	"0"	"0"	"0"	"90"	"0"	"12"	"0"	"6"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"11893"	"ČćĽ±ŔÇ+3"	"Czarna Szata+3"	"2"	"0"	"200"	"0"	"2"	"28"	"1"	"1"	""	"165000"	"165000"	"11894"	"1093"	"3"	"0"	"3"	"0"	"1"	"67"	"0"	"0"	"19"	"-12"	"77"	"5"	"0"	"0"	"0"	"90"	"0"	"12"	"0"	"9"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"11894"	"ČćĽ±ŔÇ+4"	"Czarna Szata+4"	"2"	"0"	"200"	"0"	"2"	"284"	"1"	"1"	""	"190000"	"190000"	"11895"	"1094"	"3"	"30"	"3"	"0"	"1"	"67"	"0"	"0"	"19"	"-11"	"77"	"6"	"0"	"0"	"0"	"90"	"0"	"12"	"0"	"12"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"11895"	"ČćĽ±ŔÇ+5"	"Czarna Szata+5"	"2"	"0"	"200"	"0"	"2"	"284"	"1"	"1"	""	"220000"	"220000"	"11896"	"1095"	"3"	"40"	"3"	"0"	"1"	"68"	"0"	"0"	"19"	"-10"	"77"	"7"	"0"	"0"	"0"	"90"	"0"	"12"	"0"	"15"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"11896"	"ČćĽ±ŔÇ+6"	"Czarna Szata+6"	"2"	"0"	"200"	"0"	"2"	"284"	"1"	"1"	""	"265000"	"265000"	"11897"	"1096"	"3"	"50"	"3"	"0"	"1"	"68"	"0"	"0"	"19"	"-9"	"77"	"9"	"0"	"0"	"0"	"90"	"0"	"12"	"0"	"18"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"11897"	"ČćĽ±ŔÇ+7"	"Czarna Szata+7"	"2"	"0"	"200"	"0"	"2"	"284"	"1"	"1"	""	"325000"	"325000"	"11898"	"1097"	"3"	"65"	"3"	"0"	"1"	"69"	"0"	"0"	"19"	"-8"	"77"	"12"	"0"	"0"	"0"	"90"	"0"	"12"	"0"	"21"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"11898"	"ČćĽ±ŔÇ+8"	"Czarna Szata+8"	"2"	"0"	"200"	"0"	"2"	"284"	"1"	"1"	""	"405000"	"405000"	"11899"	"1098"	"3"	"80"	"3"	"0"	"1"	"69"	"0"	"0"	"19"	"-7"	"77"	"15"	"0"	"0"	"0"	"90"	"0"	"12"	"0"	"24"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"11899"	"ČćĽ±ŔÇ+9"	"Czarna Szata+9"	"2"	"0"	"200"	"0"	"2"	"284"	"1"	"1"	""	"515000"	"515000"	"0"	"0"	"3"	"100"	"3"	"0"	"1"	"70"	"0"	"0"	"19"	"-6"	"77"	"20"	"0"	"0"	"0"	"90"	"0"	"12"	"0"	"27"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"11901"	"ĹÎ˝Ăµµ"	"Smoking"	"2"	"0"	"200"	"0"	"2"	"1"	"1"	"1"	""	"2000000"	"1000000"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"25"	"0"	"0"	"19"	"0"	"0"	"0"	"0"	"0"	"0"	"81"	"0"	"201"	"0"	"27"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"11902"	"ĹÎ˝Ăµµ"	"Smoking"	"2"	"0"	"200"	"0"	"2"	"1"	"1"	"1"	""	"2000000"	"1000000"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"25"	"0"	"0"	"19"	"0"	"0"	"0"	"0"	"0"	"0"	"81"	"0"	"201"	"0"	"27"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"11903"	"żţµůµĺ·ą˝ş"	"Suknia Ślubna"	"2"	"0"	"200"	"0"	"2"	"2"	"1"	"1"	""	"2500000"	"1500000"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"25"	"0"	"0"	"19"	"0"	"0"	"0"	"0"	"0"	"0"	"81"	"0"	"201"	"0"	"27"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"11904"	"żţµůµĺ·ą˝ş"	"Suknia Ślubna"	"2"	"0"	"200"	"0"	"2"	"2"	"1"	"1"	""	"2500000"	"1500000"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"25"	"0"	"0"	"19"	"0"	"0"	"0"	"0"	"0"	"0"	"81"	"0"	"201"	"0"	"27"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"11911"	"ĹÎ˝Ăµµ"	"Smoking"	"2"	"0"	"200"	"0"	"2"	"106680"	"1"	"1"	""	"2000000"	"1000000"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"25"	"0"	"0"	"19"	"0"	"0"	"0"	"0"	"0"	"0"	"81"	"0"	"201"	"0"	"27"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"11912"	"ĹÎ˝Ăµµ"	"Smoking"	"2"	"0"	"200"	"0"	"2"	"106668"	"1"	"1"	""	"2000000"	"1000000"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"25"	"0"	"0"	"19"	"0"	"0"	"0"	"0"	"0"	"0"	"81"	"0"	"201"	"0"	"27"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"11913"	"żţµůµĺ·ą˝ş"	"Suknia Ślubna"	"2"	"0"	"200"	"0"	"2"	"106676"	"1"	"1"	""	"2500000"	"1500000"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"25"	"0"	"0"	"19"	"0"	"0"	"0"	"0"	"0"	"0"	"81"	"0"	"201"	"0"	"27"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"11914"	"żţµůµĺ·ą˝ş"	"Suknia Ślubna"	"2"	"0"	"200"	"0"	"2"	"106652"	"1"	"1"	""	"2500000"	"1500000"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"25"	"0"	"0"	"19"	"0"	"0"	"0"	"0"	"0"	"0"	"81"	"0"	"201"	"0"	"27"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"11951"	"łŞÇŃ°©"	"Mnisia Zbr. Płytowa"	"2"	"0"	"200"	"0"	"2"	"106680"	"1"	"1"	""	"5000"	"5000"	"0"	"0"	"0"	"100"	"1"	"0"	"1"	"0"	"0"	"0"	"19"	"0"	"0"	"0"	"0"	"0"	"0"	"12"	"0"	"3"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"11952"	"Ĺş¸¶"	"Błękitne Ubranie"	"2"	"0"	"200"	"0"	"2"	"106676"	"1"	"1"	""	"5000"	"5000"	"0"	"0"	"0"	"100"	"1"	"0"	"1"	"0"	"0"	"0"	"19"	"0"	"0"	"0"	"0"	"0"	"0"	"12"	"0"	"3"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"11953"	"ÁřČĄ°©"	"Żałobna Zbr. Płyt."	"2"	"0"	"200"	"0"	"2"	"106668"	"1"	"1"	""	"5000"	"5000"	"0"	"0"	"0"	"100"	"1"	"0"	"1"	"0"	"0"	"0"	"19"	"0"	"0"	"0"	"0"	"0"	"0"	"12"	"0"	"3"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"11954"	"Ă»ł¶ŔÇ"	"Błękitna Szata"	"2"	"0"	"200"	"0"	"2"	"106652"	"1"	"1"	""	"5000"	"5000"	"0"	"0"	"0"	"100"	"1"	"0"	"1"	"0"	"0"	"0"	"19"	"0"	"0"	"0"	"0"	"0"	"0"	"12"	"0"	"3"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"11971"	"Č˛»óŔü°©"	"Zbroja Hwang"	"2"	"0"	"200"	"0"	"2"	"106936"	"1"	"1"	""	"0"	"0"	"0"	"0"	"0"	"100"	"3"	"0"	"1"	"50"	"0"	"0"	"19"	"10"	"77"	"20"	"0"	"0"	"0"	"350"	"0"	"24"	"0"	"100"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"11972"	"Č˛ŔÇ"	"Czerw. Zbroja Hwang"	"2"	"0"	"200"	"0"	"2"	"106932"	"1"	"1"	""	"0"	"0"	"0"	"0"	"0"	"100"	"3"	"0"	"1"	"50"	"0"	"0"	"19"	"10"	"77"	"20"	"0"	"0"	"0"	"350"	"0"	"24"	"0"	"100"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"11973"	"ÁřČ˛»ó°©"	"Zbroja Zin-Hwang"	"2"	"0"	"200"	"0"	"2"	"106924"	"1"	"1"	""	"0"	"0"	"0"	"0"	"0"	"100"	"3"	"0"	"1"	"50"	"0"	"0"	"19"	"10"	"77"	"20"	"0"	"0"	"0"	"350"	"0"	"24"	"0"	"100"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
